2022-03-09 16:54:04+00:00,1501602229610033159,"b'Join us tomorrow, 3/10 for our BOOST Office Hours where we\xe2\x80\x99ll discuss #infectionprevention to help #nursinghomes ac\xe2\x80\xa6 https://t.co/dGduTgOC17'"
2022-03-09 16:39:42+00:00,1501598614614728705,b'Additional COVID19 Vaccine Dose Urged for Patients on Rheumatologic Medication\n#patientsafety #covid19vaccination\xe2\x80\xa6 https://t.co/3k3qtrqBWe'
2022-03-09 14:00:25+00:00,1501558526900064260,b'\xf0\x9f\x9a\xa8Come get your #COVID19 vaccine!\xf0\x9f\x9a\xa8 Parkwoods United Church &amp; Oriole Community Centre happening today.\n\xe2\x9c\x94\xef\xb8\x8fWalk-ins wel\xe2\x80\xa6 https://t.co/Uk1tZOrPrD'
2022-03-09 13:57:07+00:00,1501557698868953088,"b'Covid 19 vaccinations for children\n\nJennifer Allen, Director and Family Law Solicitor explains, what to do if you c\xe2\x80\xa6 https://t.co/wee0jbxxjk'"
2022-03-09 13:53:59+00:00,1501556911518277640,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 13:47:13+00:00,1501555208572514311,"b'Mauritius: Covid 19 Update - March 09, 2022\n#Mauritius #Covid19 #Covid19vaccination https://t.co/ruaujfZkFh'"
2022-03-09 13:46:52+00:00,1501555118503723008,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 13:45:26+00:00,1501554759257374723,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 13:36:29+00:00,1501552504471171075,"b'RT @fpjindia: WHO says COVID boosters needed, reversing previous call\n\n@WHO \n\n#Covid19 #BoosterDose #Covid19Vaccination #WorldHealthOrganiz\xe2\x80\xa6'"
2022-03-09 13:32:07+00:00,1501551406590816257,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 13:04:21+00:00,1501544417353936896,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 12:42:31+00:00,1501538924451155968,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 12:30:32+00:00,1501535907136290817,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 12:28:41+00:00,1501535441383612421,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 11:47:07+00:00,1501524984573087748,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 11:35:14+00:00,1501521992540848129,"b'WHO says COVID boosters needed, reversing previous call\n\n@WHO \n\n#Covid19 #BoosterDose #Covid19Vaccination\xe2\x80\xa6 https://t.co/XESDvaVglw'"
2022-03-09 11:27:38+00:00,1501520077492948998,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 11:15:05+00:00,1501516920180281348,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 11:13:04+00:00,1501516411717369858,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 11:02:27+00:00,1501513740658753537,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 10:56:58+00:00,1501512360028033029,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 10:56:56+00:00,1501512354592280579,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 10:55:23+00:00,1501511963280494597,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 10:55:03+00:00,1501511881672228865,"b'RT @HFWOdisha: With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list in the Nat\xe2\x80\xa6'"
2022-03-09 10:54:53+00:00,1501511836591542277,"b'With successful #COVID19Vaccination &amp; full immunisation coverage of 90.5% population, #Odisha has topped the list i\xe2\x80\xa6 https://t.co/s78vjSBxV1'"
2022-03-09 10:45:44+00:00,1501509537089556482,b'Biological E seeks emergency use authorization for Corbevax for 5-12 year age group #Corbevax #COVID19vaccination https://t.co/V8nzMDaiWg'
2022-03-09 10:45:35+00:00,1501509495423643649,b'Biological E seeks emergency use authorization for Corbevax for 5-12 year age group #Corbevax #COVID19vaccination https://t.co/2dQW7zWnEe'
2022-03-09 09:03:36+00:00,1501483831895150598,b'RT @iccr_TheHague: #COVID19Vaccination inspired #MithilaPainting from #Bihar serves both as social message and an artistic tribute to the f\xe2\x80\xa6'
2022-03-09 06:13:32+00:00,1501441033493643265,"b'RT @IFRCAfrica: .@KenyaRedCross and @PunainenRisti, through @eu_echo funding, are supporting the government with #COVID19vaccination rollou\xe2\x80\xa6'"
2022-03-09 06:09:05+00:00,1501439913459216385,b'RT @iccr_TheHague: #COVID19Vaccination inspired #MithilaPainting from #Bihar serves both as social message and an artistic tribute to the f\xe2\x80\xa6'
2022-03-09 05:22:34+00:00,1501428208540868610,b'just got #boostershot\n#COVID19Vaccination'
2022-03-09 05:00:30+00:00,1501422655559274498,b'Hmmm\xe2\x80\xa6looks like people with Type A blood might want to ensure they are vaccinated! https://t.co/UcoXLtL1C0\xe2\x80\xa6 https://t.co/iMoOLTq8mI'
2022-03-09 02:42:38+00:00,1501387957378293764,"b'\xf0\x9f\x93\x8d Our #COVID19Vaccination Team will be in Karwarra Australian Plant Garden, 1190 - 1192 Mount Dandenong Tourist Roa\xe2\x80\xa6 https://t.co/5hwXkxAhH8'"
2022-03-08 23:57:09+00:00,1501346311907336199,"b'No vaccine mandate for now for B.C. dentists, chiropractors in new order https://t.co/3m9UrKueFA #COVIDBC\xe2\x80\xa6 https://t.co/SsANJWlufF'"
2022-03-08 21:37:26+00:00,1501311153447841797,b'Federal Government paid hundreds of media companies to advertise the COVID-19 vaccines while those same outlets pro\xe2\x80\xa6 https://t.co/lCPtQNbow2'
2022-03-08 20:02:02+00:00,1501287143695691783,b'Rural-Urban Disparity in #COVID19Vaccination Status Widens\nhttps://t.co/COe4OV79TJ\n@CDCgov \n#VaccineDisparity https://t.co/Z9dxTUEMR9'
2022-03-08 18:34:54+00:00,1501265216637575176,b'Order in place forcing B.C. health care professionals to disclose COVID-19 vaccination status\xe2\x80\xa6 https://t.co/CelRtLLZaI'
2022-03-08 17:59:13+00:00,1501256236414742536,"b'RT @NYGH_News: \xf0\x9f\x9a\xa8Come get your #COVID19 vaccine!\xf0\x9f\x9a\xa8 Parkway Forest, North York Toronto Family Team &amp; Broadlands Clinics happening today.\n\xe2\x9c\x94\xef\xb8\x8fWal\xe2\x80\xa6'"
2022-03-08 17:20:31+00:00,1501246496641097729,"b'RT @NYGH_News: \xf0\x9f\x9a\xa8Come get your #COVID19 vaccine!\xf0\x9f\x9a\xa8 Parkway Forest, North York Toronto Family Team &amp; Broadlands Clinics happening today.\n\xe2\x9c\x94\xef\xb8\x8fWal\xe2\x80\xa6'"
2022-03-08 16:30:01+00:00,1501233789447675907,b'We have #COVID19Vaccination going on with #CovidVaccine but NEW strains Re emerging like #COVID19India They R deadl\xe2\x80\xa6 https://t.co/HR7mZVQgc7'
2022-03-08 15:26:39+00:00,1501217843928612878,"b'RT @NYGH_News: \xf0\x9f\x9a\xa8Come get your #COVID19 vaccine!\xf0\x9f\x9a\xa8 Parkway Forest, North York Toronto Family Team &amp; Broadlands Clinics happening today.\n\xe2\x9c\x94\xef\xb8\x8fWal\xe2\x80\xa6'"
2022-03-08 15:19:13+00:00,1501215970236452864,"b'RT @NYGH_News: \xf0\x9f\x9a\xa8Come get your #COVID19 vaccine!\xf0\x9f\x9a\xa8 Parkway Forest, North York Toronto Family Team &amp; Broadlands Clinics happening today.\n\xe2\x9c\x94\xef\xb8\x8fWal\xe2\x80\xa6'"
2022-03-08 15:19:13+00:00,1501215969854869518,"b'.@KenyaRedCross and @PunainenRisti, through @eu_echo funding, are supporting the government with\xe2\x80\xa6 https://t.co/1PvFghJdNk'"
2022-03-08 15:11:41+00:00,1501214076432756746,"b'RT @NYGH_News: \xf0\x9f\x9a\xa8Come get your #COVID19 vaccine!\xf0\x9f\x9a\xa8 Parkway Forest, North York Toronto Family Team &amp; Broadlands Clinics happening today.\n\xe2\x9c\x94\xef\xb8\x8fWal\xe2\x80\xa6'"
2022-03-08 15:06:15+00:00,1501212710184308995,"b'RT @NYGH_News: \xf0\x9f\x9a\xa8Come get your #COVID19 vaccine!\xf0\x9f\x9a\xa8 Parkway Forest, North York Toronto Family Team &amp; Broadlands Clinics happening today.\n\xe2\x9c\x94\xef\xb8\x8fWal\xe2\x80\xa6'"
2022-03-08 14:51:58+00:00,1501209111979081737,"b'RT @NYGH_News: \xf0\x9f\x9a\xa8Come get your #COVID19 vaccine!\xf0\x9f\x9a\xa8 Parkway Forest, North York Toronto Family Team &amp; Broadlands Clinics happening today.\n\xe2\x9c\x94\xef\xb8\x8fWal\xe2\x80\xa6'"
2022-03-08 14:43:24+00:00,1501206956178030596,b'RT @health_manipur: Women #COVID19Vaccination Champions of Manipur were felicitated at the state level on the occasion of International Wom\xe2\x80\xa6'
2022-03-08 14:42:01+00:00,1501206610663940108,"b'\xf0\x9f\x9a\xa8Come get your #COVID19 vaccine!\xf0\x9f\x9a\xa8 Parkway Forest, North York Toronto Family Team &amp; Broadlands Clinics happening tod\xe2\x80\xa6 https://t.co/DBhbdRhoQg'"
2022-03-08 14:02:25+00:00,1501196645522096131,b'RT @health_manipur: Women #COVID19Vaccination Champions of Manipur were felicitated at the state level on the occasion of International Wom\xe2\x80\xa6'
2022-03-08 13:09:08+00:00,1501183233291001860,b'RT @health_manipur: Women #COVID19Vaccination Champions of Manipur were felicitated at the state level on the occasion of International Wom\xe2\x80\xa6'
2022-03-08 12:56:48+00:00,1501180129472483328,b'Women #COVID19Vaccination Champions of Manipur were felicitated at the state level on the occasion of International\xe2\x80\xa6 https://t.co/MZxmPtxUrZ'
2022-03-08 12:19:21+00:00,1501170704917884929,b'For more updates on missed out days.\nVisit Us\n\n- https://t.co/FSwVM3bCgh\n\n#regulatorycompliance\xe2\x80\xa6 https://t.co/UZE25IQrcv'
2022-03-08 09:58:25+00:00,1501135237526470659,b'#COVID19Vaccination inspired #MithilaPainting from #Bihar serves both as social message and an artistic tribute to\xe2\x80\xa6 https://t.co/bqg8B6NTUH'
2022-03-08 07:29:01+00:00,1501097641178017793,b'#COVID19Vaccination #COVID19 We arn\xe2\x80\x99t fully safe with #coronavirus #vaccine as #virus changes itself. World needs w\xe2\x80\xa6 https://t.co/bCz06I2sjY'
2022-03-08 05:43:22+00:00,1501071055938813952,"b'RT @ApolloHosMumbai: #Covid19vaccination at Apollo Hospitals Navi Mumbai, following all the safety &amp; Infection control protocols.\n#Touching\xe2\x80\xa6'"
2022-03-08 05:43:16+00:00,1501071027627237380,"b'RT @ApolloHosMumbai: #Covid19vaccination at Apollo Hospitals Navi Mumbai, following all the safety &amp; Infection control protocols.\n#Touching\xe2\x80\xa6'"
2022-03-08 05:43:12+00:00,1501071011940569089,"b'RT @ApolloHosMumbai: #Covid19vaccination at Apollo Hospitals Navi Mumbai, following all the safety &amp; Infection control protocols.\n#Touching\xe2\x80\xa6'"
2022-03-08 05:42:39+00:00,1501070872542687232,"b'RT @ApolloHosMumbai: #Covid19vaccination at Apollo Hospitals Navi Mumbai, following all the safety &amp; Infection control protocols.\n#Touching\xe2\x80\xa6'"
2022-03-08 05:42:29+00:00,1501070831472214020,"b'RT @ApolloHosMumbai: #Covid19vaccination at Apollo Hospitals Navi Mumbai, following all the safety &amp; Infection control protocols.\n#Touching\xe2\x80\xa6'"
2022-03-08 05:42:23+00:00,1501070807967363072,"b'RT @ApolloHosMumbai: #Covid19vaccination at Apollo Hospitals Navi Mumbai, following all the safety &amp; Infection control protocols.\n#Touching\xe2\x80\xa6'"
2022-03-08 02:44:01+00:00,1501025921209446403,b'#COVID19Vaccination #COVID19 We arn\xe2\x80\x99t fully safe with #coronavirus #vaccine as #virus changes itself. World needs w\xe2\x80\xa6 https://t.co/UiGLy1S05X'
2022-03-07 21:40:31+00:00,1500949540202975236,b'Feds announce COVID-19 rules for cruise ships | CBC News https://t.co/MNu2W7yD3O #COVIDCanada #COVIDVaccination\xe2\x80\xa6 https://t.co/6eiewdGYqI'
2022-03-12 13:33:54+00:00,1502639018214834179,b'Suboptimal Humoral and Cellular Immune Response to SARS-CoV-2 RNA Vaccination in Myeloma Patients Is Associated wit\xe2\x80\xa6 https://t.co/R2pBextzlQ'
2022-03-12 13:29:39+00:00,1502637947660775425,"b'#MoHAP: 14,984 #doses of #COVID19vaccine administered https://t.co/gHf269XULt \n#Sharjah24 https://t.co/HnduqBI4S7'"
2022-03-12 13:28:07+00:00,1502637563919536133,"b'Best doctors are not remove their own mask, they taking #COVID19Vaccine with booster dose, that mean huge pandemic\xe2\x80\xa6 https://t.co/wp9UpzIpAL'"
2022-03-12 13:24:59+00:00,1502636775654805505,"b""Reminder: We're in @townofstmarys today (March 12)! Get your 1st, 2nd, booster or children's dose of\xe2\x80\xa6 https://t.co/UVqDFYiTsp"""
2022-03-12 13:22:39+00:00,1502636189605638147,"b'RT @mtmdphd: Determinants of Neutralizing Antibody Response After SARS CoV-2 Vaccination in Patients With Myeloma [Mar 8, 2022] @AjayNookaM\xe2\x80\xa6'"
2022-03-12 13:15:25+00:00,1502634365905481732,"b'Determinants of Neutralizing Antibody Response After SARS CoV-2 Vaccination in Patients With Myeloma [Mar 8, 2022]\xe2\x80\xa6 https://t.co/GyLUi2MQY0'"
2022-03-12 11:11:31+00:00,1502603188578533390,b'RT @VaxYork: Georgina Ice Palace in Georgina [York health unit]\n296 pediatric 1st dose Pfizer or Moderna spots added\nFirst available date i\xe2\x80\xa6'
2022-03-12 11:11:10+00:00,1502603098220548096,b'RT @VaxYork: York Region Office - Anxiety Reducing Clinic in Newmarket [York health unit]\n340 pediatric 1st dose Pfizer or Moderna spots ad\xe2\x80\xa6'
2022-03-12 10:53:36+00:00,1502598676249731072,b'Long COVID Less Likely in the Vaccinated https://t.co/I3snioDUsy'
2022-03-12 10:29:22+00:00,1502592580357443584,b'.....and now this? Molecular biology? \xf0\x9f\x98\xb2 #pfizersideeffects #COVID19Vaccine\n@WHO @WHOKenya @pfizer @Amref_Kenya\xe2\x80\xa6 https://t.co/HQLqANMPsy'
2022-03-12 10:19:44+00:00,1502590156955521024,"b'UPDATED: Additionally, over the 216M Americans fully vaccinated.\nYeah, 17M more!! Hang on guys!!!!!\xe2\x80\xa6 https://t.co/HwHYqr46eL'"
2022-03-12 09:26:06+00:00,1502576657663594500,b'RT @ISRNnewdelhi: Team ISRN &amp; JSI Nagaland has been working extensively with  IPC and Home visits under Jalukie Block at Peren District and\xe2\x80\xa6'
2022-03-12 09:14:12+00:00,1502573664340164610,b'Two doses of #Pfizer-#BioNTech (@BioNTech_Group) #COVID19Vaccine greatly reduced the risk of #Omicron infection amo\xe2\x80\xa6 https://t.co/46wePiW0uk'
2022-03-12 07:27:00+00:00,1502546686748540928,b'Islay has joined the blue card club.. 3 stickers for being extra brave and for the number of staff it took to do it\xe2\x80\xa6 https://t.co/9vgLYwT6sV'
2022-03-12 06:10:13+00:00,1502527362935762945,"b'RT @SpinaBifidaAssn: The results are in!\n\nWe conducted a survey about #SpinaBifida and the #COVID19Vaccine, in partnership with @AUCDNews.\xe2\x80\xa6'"
2022-03-12 05:30:46+00:00,1502517434611560448,b'RT @DOTW_UK: \xf0\x9f\x97\xa3\xef\xb8\x8f NEW LANGUAGES!\n\nOur #coronavirus vaccine guidance is now available in:\n#Amharic\n#French\n#Indonesian\n#Malayalam\n#Polish\n#Por\xe2\x80\xa6'
2022-03-12 05:30:00+00:00,1502517241241341952,b'Qatar Affirms Its Firm Position on Equal Access to COVID-19 Vaccines \n\n#Qatar #COVID19 #COVID19Vaccine #UN\xe2\x80\xa6 https://t.co/D0NAbqjWpv'
2022-03-12 04:27:06+00:00,1502501414349656065,b'Pandemic 101: Essential facts and myths about COVID-19 https://t.co/EelfzVBhIs via @CTVNews #COVID19 #COVID_19\xe2\x80\xa6 https://t.co/DERc3EIAIO'
2022-03-12 04:08:59+00:00,1502496853128011777,"b""RT @HPPublicHealth: With #MarchBreak around the corner, include getting your 1st, 2nd, 3rd or children's dose of #COVID19Vaccine in your pl\xe2\x80\xa6"""
2022-03-12 04:01:00+00:00,1502494843267956748,b'Direct Support Professionals and the COVID-19 Vaccine https://t.co/hjhZv3tHfO via @YouTube \n\n#Disabilities\xe2\x80\xa6 https://t.co/mVhXhY3k3B'
2022-03-12 03:37:38+00:00,1502488964090920965,"b""RT @IFRCAfrica: About 29% of Kenya's population has been fully vaccinated.  \n\nOver 27 million vaccines have been received by the @MOH_Kenya\xe2\x80\xa6"""
2022-03-12 02:45:47+00:00,1502475914701066246,"b""RT @JACIInPractice: If you missed the last @JACIInPractice Virtual Journal Club, don't worry! The recording is now available and you can cl\xe2\x80\xa6"""
2022-03-12 02:45:23+00:00,1502475814365175808,b'Order merch @ https://t.co/lgsWnkssHp\n\n#ottawaprotests\xc2\xa0 #ottawa #newyork #freedomconvoy #freedomconvoy2022\xe2\x80\xa6 https://t.co/Un8YFOEBaR'
2022-03-12 02:00:52+00:00,1502464610129129473,b'RT @dailyhealthpost: Five people die within days after receiving #Covid19vaccine in #SouthKorea\nhttps://t.co/fXaaePQxxs'
2022-03-12 01:00:12+00:00,1502449344468955139,b'Our member clinics are here to help! Search for one in your county here: https://t.co/tiEYXrvlN6\n\n#FAFCC\xe2\x80\xa6 https://t.co/jOTAn3IetB'
2022-03-12 00:52:34+00:00,1502447421334380547,"b'RT @WeAreDCPH: Press Release: 89 New COVID-19 Cases in Denton County\n\nDCPH announced 89 new COVID-19 cases, of which 52 are active, and 2,2\xe2\x80\xa6'"
2022-03-12 00:43:57+00:00,1502445255806930965,b'RT @NHSGGC: Side effects from the vaccine are usually mild and only last a day or two. They are\nmuch less serious than developing COVID-19\xe2\x80\xa6'
